"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","bedrooms","price","number_of_reviews"
"360",11446590,"Noord-West",52.4112159397186,4.89594919745434,"House","Private room",1,62,12
"361",7448083,"Noord-West",52.4156574840204,4.89966888496931,"House","Entire home/apt",0,59,19
"362",9708720,"Noord-West",52.406651100808,4.89315984454684,"Apartment","Entire home/apt",2,99,2
"363",9708704,"Noord-West",52.4083063465587,4.89296076970829,"Apartment","Private room",1,49,3
"364",10036375,"Noord-West",52.4106364688845,4.8958981695233,"House","Private room",1,49,24
"365",3385173,"Noord-West",52.4083409772539,4.90794997493622,"House","Entire home/apt",4,241,24
"366",4630306,"Noord-West",52.4170303382686,4.88222065702486,"House","Entire home/apt",2,75,2
"367",6300592,"Noord-West",52.4103878421073,4.90345769422496,"House","Private room",1,60,1
"368",10854467,"Noord-West",52.4212219015775,4.901562481347,"House","Private room",1,50,7
"369",10725464,"Noord-West",52.4149514830194,4.88927432943213,"House","Entire home/apt",4,191,0
"371",7512251,"Noord-West",52.4024249312314,4.91363166390344,"Apartment","Entire home/apt",1,100,1
"374",1155432,"Noord-West",52.4068775476912,4.90528803576802,"House","Entire home/apt",2,160,27
"375",13649201,"Noord-West",52.4181304535005,4.90258773338713,"House","Entire home/apt",3,80,0
"376",1383297,"Noord-West",52.4242753002613,4.88721076056597,"House","Entire home/apt",3,300,1
"377",9443999,"Noord-West",52.4186532101699,4.90457667998813,"House","Entire home/apt",1,95,0
"379",6429875,"Noord-West",52.4071168696524,4.90413624918011,"House","Entire home/apt",2,155,1
"381",12141525,"Noord-West",52.4242551353612,4.89152730297682,"House","Private room",1,70,8
"382",12130717,"Noord-West",52.4056270987159,4.91114365769563,"Apartment","Entire home/apt",2,110,8
"384",7705953,"Noord-West",52.4072193244576,4.91021409339607,"Apartment","Entire home/apt",1,85,4
"385",3937891,"Noord-West",52.4132046335683,4.88502400584478,"Apartment","Entire home/apt",1,136,84
"386",9278051,"Noord-West",52.4022519336852,4.91787506567721,"Apartment","Entire home/apt",1,110,6
"387",5215009,"Noord-West",52.4153133284047,4.89970618335168,"House","Entire home/apt",0,60,57
"388",12357967,"Noord-West",52.4171582401229,4.90055560295061,"House","Entire home/apt",2,150,0
"389",70598,"Noord-West",52.4143343317482,4.92014342541339,"House","Private room",1,30,22
"390",8252909,"Noord-West",52.4228269857508,4.89209023903396,"House","Private room",1,70,11
"391",889702,"Noord-West",52.4101780826088,4.90625305212928,"House","Entire home/apt",2,89,11
"394",2888202,"Noord-West",52.4020133654103,4.91667606881222,"House","Private room",1,70,22
"395",8982238,"Noord-West",52.4134039626074,4.88138293174712,"House","Entire home/apt",2,79,2
"397",10293248,"Noord-West",52.4140023645625,4.8897385671236,"House","Entire home/apt",2,150,5
"398",2460851,"Noord-West",52.4091474324308,4.89040382879776,"House","Entire home/apt",2,95,0
"399",7242227,"Noord-West",52.4042067502441,4.90804577547718,"Apartment","Private room",1,45,33
"400",6392669,"Noord-West",52.4166266861839,4.90463316195821,"House","Entire home/apt",3,140,2
"402",2592291,"Noord-West",52.4069555828297,4.90057023755629,"House","Entire home/apt",2,146,22
"403",8694219,"Noord-West",52.4060513967917,4.90040092053948,"House","Private room",1,85,4
"404",2097548,"Noord-West",52.404403447885,4.92012403687488,"House","Entire home/apt",2,150,11
"405",12976501,"Noord-West",52.4065452768832,4.91010877295211,"Apartment","Entire home/apt",0,85,7
"407",12977660,"Noord-West",52.4117499587455,4.88801258864304,"House","Entire home/apt",2,85,0
"409",4949644,"Noord-West",52.4011613187826,4.92077613669615,"House","Private room",1,99,16
"412",7111455,"Noord-West",52.4246405640146,4.88865087068471,"House","Private room",1,71,32
"413",13337449,"Noord-West",52.4144953098774,4.88405462173439,"House","Entire home/apt",3,100,0
"415",8618487,"Noord-West",52.4090255068906,4.90103029619706,"House","Entire home/apt",2,111,1
"416",13554389,"Oud-Noord",52.3973750247165,4.9163747288272,"House","Entire home/apt",2,75,0
"417",3465890,"Oud-Noord",52.3915872895906,4.91217916758794,"Apartment","Entire home/apt",2,120,32
"418",11476542,"Oud-Noord",52.3817599593983,4.91202893138177,"Apartment","Entire home/apt",1,79,1
"420",2094811,"Oud-Noord",52.3955289733225,4.90382169574929,"Apartment","Entire home/apt",3,501,0
"421",5456694,"Oud-Noord",52.399648009598,4.91336566331675,"House","Private room",1,50,8
"422",2418369,"Oud-Noord",52.3958645265894,4.91646067792703,"House","Entire home/apt",1,110,7
"423",2516920,"Oud-Noord",52.381815326613,4.91056485725299,"Apartment","Entire home/apt",2,100,52
"424",3253682,"Oud-Noord",52.3866142782948,4.93043979652914,"Apartment","Entire home/apt",2,70,6
"425",2517394,"Oud-Noord",52.391989976802,4.90910454756154,"House","Entire home/apt",2,95,24
"426",1057380,"Oud-Noord",52.3891132864156,4.92582963541727,"House","Entire home/apt",1,105,18
"427",12950285,"Oud-Noord",52.3870341387507,4.91872467691822,"Apartment","Entire home/apt",2,140,0
"428",4492084,"Oud-Noord",52.4001252778845,4.9153696864396,"House","Entire home/apt",2,125,34
"429",12475352,"Oud-Noord",52.3882026657868,4.93194620058538,"Apartment","Entire home/apt",0,100,10
"430",3113368,"Oud-Noord",52.3925106042553,4.93357797910274,"House","Entire home/apt",2,130,7
"432",2230007,"Oud-Noord",52.3838440723222,4.91693252237861,"Apartment","Entire home/apt",2,155,14
"433",13420185,"Oud-Noord",52.3843368444263,4.91633574460131,"Apartment","Entire home/apt",1,80,0
"436",12328178,"Oud-Noord",52.3916282280245,4.90896776709187,"House","Entire home/apt",1,70,0
"439",2116719,"Oud-Noord",52.3893682281586,4.92845040985598,"House","Entire home/apt",1,100,12
"440",7232335,"Oud-Noord",52.3855264404277,4.92386797150937,"Apartment","Entire home/apt",2,150,44
"441",12491825,"Oud-Noord",52.3924447203403,4.92941602729509,"House","Entire home/apt",3,105,0
"445",1631642,"Oud-Noord",52.3813848562604,4.91491988744444,"Apartment","Entire home/apt",1,69,38
"446",634671,"Oud-Noord",52.3926046220035,4.93736715303846,"Apartment","Entire home/apt",1,95,75
"447",9338308,"Oud-Noord",52.3853990005112,4.90196587834147,"Apartment","Entire home/apt",3,149,4
"451",10651327,"Oud-Noord",52.3920366524194,4.93043454236916,"House","Private room",1,50,13
"452",9920316,"Oud-Noord",52.3918659791651,4.92673973375351,"House","Private room",1,75,2
"453",4538586,"Oud-Noord",52.3936290204812,4.92886661435234,"House","Entire home/apt",1,65,4
"454",3845021,"Oud-Noord",52.3910149628242,4.90788186912284,"House","Entire home/apt",1,99,9
"455",2235666,"Oud-Noord",52.3927021252514,4.91509194121918,"Apartment","Entire home/apt",2,115,39
"456",664697,"Oud-Noord",52.3855727573218,4.90137142586716,"Apartment","Entire home/apt",1,87,61
"458",3282245,"Oud-Noord",52.3861178545353,4.91847999005084,"Apartment","Entire home/apt",1,99,33
"459",7783000,"Oud-Noord",52.3891570823012,4.92309727464572,"Apartment","Private room",1,68,3
"460",2558975,"Oud-Noord",52.3928801352788,4.91360476590586,"Apartment","Entire home/apt",3,95,12
"461",4801914,"Oud-Noord",52.3890664353278,4.90929006344078,"House","Private room",1,70,88
"466",2976795,"Oud-Noord",52.4002989190332,4.91960422293384,"Apartment","Entire home/apt",0,111,20
"467",1081307,"Oud-Noord",52.3988386119362,4.91861456640164,"House","Entire home/apt",2,80,37
"468",2481241,"Oud-Noord",52.3994967359261,4.91687194381308,"Apartment","Entire home/apt",1,85,22
"469",10719155,"Oud-Noord",52.4006044707258,4.9178324216994,"House","Entire home/apt",3,181,4
"470",1308247,"Oud-Noord",52.3904871970181,4.91029707957414,"House","Entire home/apt",1,75,0
"471",13171116,"Oud-Noord",52.3950617245239,4.91594702728002,"Apartment","Entire home/apt",2,100,0
"472",9206180,"Oud-Noord",52.3893861690387,4.9077328355603,"House","Entire home/apt",2,175,2
"473",2228206,"Oud-Noord",52.3835707352941,4.91810390796951,"Apartment","Private room",1,73,33
"475",13303591,"Oud-Noord",52.3874981858685,4.91794037929749,"Apartment","Private room",1,80,3
"476",5635872,"Oud-Noord",52.3840981960685,4.91443573433384,"Apartment","Entire home/apt",4,85,0
"479",10418440,"Oud-Noord",52.3983442576508,4.91626892632422,"House","Private room",1,89,0
"480",4585557,"Oud-Noord",52.3901231027422,4.91361378183911,"Apartment","Private room",1,69,76
"481",5504121,"Oud-Noord",52.386267101313,4.95006183350152,"House","Entire home/apt",3,125,1
"482",1670232,"Oud-Noord",52.3977335414147,4.91481917468931,"House","Private room",1,70,4
"483",6355987,"Oud-Noord",52.3904394675518,4.92899301092062,"Apartment","Entire home/apt",2,125,94
"484",12090314,"Oud-Noord",52.3843934639102,4.91668044092406,"Apartment","Private room",1,78,0
"486",5667513,"Oud-Noord",52.3932748810699,4.93074654493204,"House","Entire home/apt",1,95,7
"487",3308196,"Oud-Noord",52.3875354867151,4.94600843107187,"House","Entire home/apt",4,165,4
"488",5208586,"Oud-Noord",52.3823747863469,4.91862792336568,"Apartment","Private room",1,50,31
"489",13729170,"Oud-Noord",52.4006138973118,4.91432755531563,"Apartment","Entire home/apt",1,84,0
"491",425277,"Oud-Noord",52.3947855850965,4.91722223998702,"Apartment","Entire home/apt",2,146,23
"492",13794524,"Oud-Noord",52.3924888846076,4.93218868091757,"House","Entire home/apt",3,130,0
"494",1406631,"Oud-Noord",52.392104691356,4.94375744614225,"House","Entire home/apt",2,110,122
"495",3045003,"Oud-Noord",52.3832979727269,4.91286240181709,"Apartment","Entire home/apt",3,175,5
"497",3339384,"Oud-Noord",52.3928305205739,4.92909331940417,"House","Entire home/apt",2,99,5
"498",8347507,"Oud-Noord",52.397327336429,4.91649840560097,"House","Entire home/apt",2,149,8
"499",12922121,"Oud-Noord",52.3859064738936,4.90891357735633,"Apartment","Private room",1,25,2
"500",3896322,"Oud-Noord",52.3835923679998,4.91459860189175,"House","Entire home/apt",1,89,9
"501",4518120,"Oud-Noord",52.3919977141616,4.90825626877215,"House","Entire home/apt",2,80,28
"502",5993888,"Oud-Noord",52.3822631650974,4.91351597320811,"Apartment","Entire home/apt",1,99,5
"503",13759829,"Oud-Noord",52.3949163076763,4.90492883809527,"Apartment","Private room",1,95,0
"504",13693077,"Oud-Noord",52.3883735685404,4.95002451642402,"House","Entire home/apt",3,150,0
"506",8122433,"Oud-Noord",52.3888411681969,4.92950203654268,"House","Entire home/apt",1,85,8
"507",913470,"Oud-Noord",52.3985379232326,4.91768496364292,"House","Entire home/apt",3,100,0
"509",11596611,"Oud-Noord",52.3879877761939,4.92228386652135,"Apartment","Entire home/apt",3,131,5
"511",6615848,"Oud-Noord",52.3915222994121,4.9431384438738,"House","Entire home/apt",3,120,8
"512",7828187,"Oud-Noord",52.3912993951302,4.91323943560533,"Apartment","Private room",1,41,6
"513",3371621,"Oud-Noord",52.3923043987557,4.93056402573104,"House","Entire home/apt",4,200,3
"514",12749738,"Oud-Noord",52.3858909878265,4.95017599597205,"House","Entire home/apt",3,130,1
"515",7539417,"Oud-Noord",52.3999697271522,4.91168361193471,"Apartment","Private room",1,37,48
"516",13791652,"Oud-Noord",52.3909012261716,4.92504841611597,"House","Entire home/apt",4,120,0
"517",13758821,"Oud-Noord",52.3882874371533,4.94618338959129,"House","Entire home/apt",3,130,0
"519",8163956,"Oud-Noord",52.3876247087673,4.94894056180292,"House","Private room",1,60,37
"520",12512968,"Oud-Noord",52.3919863261931,4.92549710011514,"House","Entire home/apt",4,130,0
"521",2516878,"Oud-Noord",52.3835001446533,4.91209549898216,"Apartment","Private room",1,79,34
"522",12185596,"Oud-Noord",52.3931859345437,4.91427396343883,"Apartment","Entire home/apt",3,251,6
"523",1353583,"Oud-Noord",52.3843719445002,4.9118969839893,"Apartment","Entire home/apt",1,99,13
"524",11562064,"Oud-Noord",52.3909365583175,4.92943201977216,"House","Entire home/apt",4,130,0
"525",13199169,"Oud-Noord",52.3973577767492,4.91584280621483,"House","Entire home/apt",2,110,0
"526",1429991,"Oud-Noord",52.3921753591371,4.92956970105323,"House","Entire home/apt",3,175,11
"527",293337,"Oud-Noord",52.3817051809754,4.91440092191971,"Apartment","Entire home/apt",1,105,6
"528",9268762,"Oud-Noord",52.3879868134812,4.91461056387799,"Apartment","Entire home/apt",2,110,22
"530",6712077,"Oud-Noord",52.3970357591873,4.91472597122551,"House","Entire home/apt",1,95,3
"531",11954634,"Oud-Noord",52.3932316398289,4.94446310955496,"House","Entire home/apt",2,81,0
"532",13199180,"Oud-Noord",52.3895019030075,4.94038566255385,"House","Entire home/apt",2,125,3
"537",7311710,"Oud-Noord",52.3880359540754,4.91862825249386,"Apartment","Entire home/apt",1,99,5
"538",1403425,"Oud-Noord",52.3841604358038,4.90780346029635,"House","Entire home/apt",3,251,72
"539",12053032,"Oud-Noord",52.3864216607321,4.9230039697901,"Apartment","Private room",1,60,11
"540",3729398,"Oud-Noord",52.3828444404968,4.91583994949434,"Apartment","Entire home/apt",2,89,10
"541",3532705,"Oud-Noord",52.3909654163362,4.90794721870604,"House","Entire home/apt",1,120,4
"542",11560797,"Oud-Noord",52.3870969667672,4.92715136048813,"House","Entire home/apt",1,75,1
"543",10512219,"Oud-Noord",52.3872991420609,4.92125477664557,"Apartment","Entire home/apt",3,200,0
"545",7497053,"Oud-Noord",52.3918611641773,4.93057403848411,"House","Entire home/apt",4,100,7
"546",10347840,"Oud-Noord",52.3846314358912,4.90103938209024,"Apartment","Private room",1,96,20
"548",1139498,"Oud-Noord",52.3900340389822,4.94218630483323,"Apartment","Entire home/apt",1,104,60
"549",1058439,"Oud-Noord",52.3880123660904,4.94838796154193,"House","Entire home/apt",3,140,7
"550",12445459,"Oud-Noord",52.397253698535,4.92238022402504,"House","Entire home/apt",4,286,0
"551",8021740,"Oud-Noord",52.3921366151075,4.94002513642333,"House","Entire home/apt",1,325,2
"552",582382,"Oud-Noord",52.3938735667206,4.9168731346035,"House","Entire home/apt",3,140,12
"553",1958574,"Oud-Noord",52.3839120043825,4.91134027523301,"Apartment","Entire home/apt",0,65,42
"554",5104244,"Oud-Noord",52.3872071714856,4.9007554717091,"House","Entire home/apt",2,140,0
"556",7365780,"Oud-Noord",52.388541964896,4.91406635493289,"Apartment","Private room",1,54,20
"558",11559988,"Oud-Noord",52.3931534036044,4.94472471955605,"Apartment","Entire home/apt",3,100,1
"559",12051445,"Oud-Noord",52.3859419160982,4.92153039716373,"Apartment","Private room",1,60,20
"561",12541751,"Oud-Noord",52.382489243871,4.91691954624941,"Apartment","Private room",1,70,2
"563",8135949,"Oud-Noord",52.396507615553,4.90516694739382,"Apartment","Entire home/apt",1,111,5
"564",12541495,"Oud-Noord",52.3990949362767,4.92198075903283,"House","Entire home/apt",4,226,0
"565",1695142,"Oud-Noord",52.3823850189333,4.9186804310374,"Apartment","Entire home/apt",1,75,6
"566",9035176,"Oud-Noord",52.3851202340148,4.91759297075057,"Apartment","Entire home/apt",1,75,18
"567",2776475,"Oud-Noord",52.3825057285613,4.91634978217855,"Apartment","Entire home/apt",1,75,3
"568",4349963,"Oud-Noord",52.3919355457743,4.93409563815055,"House","Entire home/apt",3,120,3
"569",10184017,"Oud-Noord",52.3931117892089,4.92756059846544,"Apartment","Entire home/apt",1,75,10
"570",6053851,"Oud-Noord",52.3818982358008,4.91511403721907,"Apartment","Entire home/apt",1,80,11
"571",11788220,"Oud-Noord",52.3916044751854,4.9418369156251,"Apartment","Entire home/apt",3,171,1
"572",3202969,"Oud-Noord",52.4001364752834,4.92041489690084,"House","Private room",1,80,4
"573",974725,"Oud-Noord",52.3996049130253,4.92026364046234,"Apartment","Entire home/apt",2,120,7
"574",4613438,"Oud-Noord",52.395153637327,4.91439397181072,"House","Entire home/apt",2,150,2
"576",2906645,"Oud-Noord",52.3898912278903,4.91639657140881,"Apartment","Entire home/apt",2,160,14
"577",2120210,"Oud-Noord",52.390086961333,4.92848751789432,"House","Entire home/apt",6,199,9
"580",7198961,"Oud-Noord",52.3823447198845,4.90350417259257,"Apartment","Entire home/apt",1,110,9
"581",2381731,"Oud-Noord",52.3899661713149,4.94546920897296,"House","Entire home/apt",1,99,29
"582",10606494,"Oud-Noord",52.3881287857415,4.92000774167697,"Apartment","Entire home/apt",1,75,15
"583",12725921,"Oud-Noord",52.3921490370314,4.94410134910374,"House","Entire home/apt",2,95,2
"584",4793315,"Oud-Noord",52.3920841104854,4.93471285194951,"Apartment","Entire home/apt",1,98,58
"585",4216576,"Oud-Noord",52.3921608272453,4.93431258836438,"House","Entire home/apt",3,175,11
"586",12375797,"Oud-Noord",52.3854867199536,4.91175373383237,"Apartment","Entire home/apt",2,220,5
"587",13292640,"Oud-Noord",52.3903771781052,4.94185240678875,"House","Entire home/apt",2,130,0
"588",4708446,"Oud-Noord",52.3827888840394,4.91401722332394,"Apartment","Entire home/apt",1,117,1
"589",1366058,"Oud-Noord",52.3828563732563,4.91525453258487,"Apartment","Entire home/apt",2,165,27
"591",4044970,"Oud-Noord",52.3927388761952,4.90854661833064,"House","Entire home/apt",1,90,6
"592",5821422,"Oud-Noord",52.3868511557624,4.91957376389121,"House","Entire home/apt",1,125,6
"594",1069364,"Oud-Noord",52.382312642204,4.90376437797608,"Apartment","Entire home/apt",1,220,18
"595",250150,"Oud-Noord",52.382994764357,4.91370674407566,"Apartment","Entire home/apt",2,86,4
"598",10402303,"Oud-Noord",52.3921720259187,4.92469580676994,"Apartment","Private room",1,70,8
"599",317027,"Oud-Noord",52.3822448662491,4.91230797754727,"Apartment","Entire home/apt",3,241,100
"600",8606301,"Oud-Noord",52.3876025049655,4.90063551584663,"Apartment","Private room",1,95,15
"601",3428858,"Oud-Noord",52.3980506430304,4.91597527626748,"House","Entire home/apt",2,175,4
"603",7720236,"Oud-Noord",52.3893087765786,4.93709529985891,"House","Entire home/apt",3,251,2
"605",1166169,"Oud-Noord",52.3839584081204,4.91409856360179,"Apartment","Entire home/apt",2,120,5
"607",6016788,"Oud-Noord",52.3860860530621,4.91646359565297,"House","Entire home/apt",2,95,31
"608",3853993,"Oud-Noord",52.3845194438095,4.92218189274804,"House","Entire home/apt",2,125,23
